Customer_ID,Month,Age,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Outstanding_Debt,Payment_of_Min_Amount
4563,2022-01-12,39,2800.685833333333,4,6,17,6,"Not Specified, Credit-Builder Loan, Auto Loan, Not Specified, Not Specified, and Payday Loan",14,17,767.11,Yes
4562,2022-01-12,29,3567.5725,8,7,7,6,"Student Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Payday Loan, and Mortgage Loan",29,11,1284.78,Yes
4561,2022-01-12,18,1237.2333333333331,8,5,16,5,"Not Specified, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",22,16,2635.91,Yes
4560,2022-01-12,37,1526.605833333333,9,8,29,8,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, and Personal Loan",35,19,3414.12,Yes
4559,2022-01-12,23,1546.993333333333,2,7,11,4,"Payday Loan, Not Specified, Mortgage Loan, and Debt Consolidation Loan",30,9,438.75,No
4567,2022-01-12,43,6209.636094068051,1,6,7,4,"Personal Loan, Student Loan, Mortgage Loan, and Debt Consolidation Loan",30,1,745.06,No
4558,2022-01-12,28,3080.353333333333,10,5,24,5,"Personal Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",36,19,2558.7,Yes
4556,2022-01-12,29,1461.834895274152,7,7,22,2,"Home Equity Loan, and Student Loan",30,19,2123.47,Yes
4555,2022-01-12,51,7476.023333333333,5,6,6,2,"Payday Loan, and Personal Loan",7,17,58.82,Yes
4554,2022-01-12,29,2532.665670555116,5,10,28,9,"Student Loan, Personal Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Auto Loan, Credit-Builder Loan, Payday Loan, and Student Loan",38,20,2753.45,Yes
4553,2022-01-12,40,2242.1,8,8,20,7,"Debt Consolidation Loan, Personal Loan, Student Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, and Personal Loan",25,20,4142.25,Yes
4552,2022-01-12,49,7517.947499999998,5,4,8,1,Personal Loan,8,14,473.15,No
4551,2022-01-12,26,3602.763333333334,2,5,1,4,"Debt Consolidation Loan, Payday Loan, Auto Loan, and Payday Loan",12,11,1183.73,No
4550,2022-01-12,33,1508.053333333333,3,6,9,2,"Debt Consolidation Loan, and Payday Loan",22,7,1255.55,No
4557,2022-01-12,22,740.6887499999998,4,5,19,2,"Personal Loan, and Home Equity Loan",29,19,2400.0,Yes
4530,2022-01-12,33,947.5270833333334,5,7,15,2,"Auto Loan, and Credit-Builder Loan",22,19,689.44,No
4606,2022-01-12,31,5942.743352469733,9,9,16,8,"Payday Loan, Not Specified, Credit-Builder Loan, Student Loan, Mortgage Loan, Personal Loan, Student Loan, and Payday Loan",20,23,4811.23,Yes
4608,2022-01-12,26,3816.5475,7,7,19,2,"Student Loan, and Mortgage Loan",9,15,2482.46,Yes
4662,2022-01-12,28,4031.661666666667,4,4,4,2,"Auto Loan, and Not Specified",4,21,43.92,No
4661,2022-01-12,51,9485.03,5,6,13,2,"Personal Loan, and Credit-Builder Loan",15,19,824.36,Yes
4660,2022-01-12,32,4382.974999999999,8,5,13,0,No Loan,17,11,1422.8,No
4659,2022-01-12,30,1916.910833333333,6,4,14,3,"Not Specified, Auto Loan, and Credit-Builder Loan",12,13,1123.51,Yes
4658,2022-01-12,28,1210.9858277517103,6,10,26,2,"Not Specified, and Personal Loan",30,10,1336.47,Yes
4657,2022-01-12,31,3655.366666666667,3,5,7,2,"Payday Loan, and Personal Loan",25,1,292.09,No
4655,2022-01-12,42,1867.9158333333328,9,9,28,5,"Payday Loan, Student Loan, Auto Loan, Auto Loan, and Student Loan",44,25,1367.42,Yes
4654,2022-01-12,33,8986.915,5,1,3,4,"Not Specified, Mortgage Loan, Personal Loan, and Home Equity Loan",9,8,684.55,No
4652,2022-01-12,43,5562.481666666668,8,3,14,4,"Payday Loan, Mortgage Loan, Mortgage Loan, and Mortgage Loan",28,18,1475.39,Yes
4651,2022-01-12,40,1552.675,3,9,13,7,"Payday Loan, Personal Loan, Auto Loan, Not Specified, Payday Loan, Home Equity Loan, and Debt Consolidation Loan",13,9,1745.84,Yes
4650,2022-01-12,35,10739.366666666669,5,6,12,0,No Loan,4,8,356.24,No
4649,2022-01-12,33,5448.383333333334,8,10,16,6,"Mortgage Loan, Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, and Payday Loan",31,23,4681.43,Yes
4648,2022-01-12,25,3333.8033333333333,5,6,4,4,"Not Specified, Debt Consolidation Loan, Payday Loan, and Debt Consolidation Loan",4,3,1176.78,No
4663,2022-01-12,24,2729.1316666666667,0,5,6,3,"Not Specified, Payday Loan, and Personal Loan",10,10,568.77,No
4664,2022-01-12,19,10672.916666666666,0,7,6,3,"Credit-Builder Loan, Auto Loan, and Credit-Builder Loan",25,1,772.58,No
4665,2022-01-12,54,3231.6075,1,6,1,4,"Personal Loan, Auto Loan, Personal Loan, and Personal Loan",4,0,103.82,No
4666,2022-01-12,32,773.7066666666666,6,10,25,8,"Not Specified, Auto Loan, Debt Consolidation Loan, Student Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Auto Loan",36,18,3572.77,Yes
4682,2022-01-12,38,8023.28,5,6,5,1,Payday Loan,8,11,231.85,Yes
4681,2022-01-12,19,1383.844166666667,8,3,15,5,"Student Loan, Mortgage Loan, Home Equity Loan, Mortgage Loan, and Payday Loan",17,14,1125.37,Yes
4678,2022-01-12,30,7187.576929850393,7,5,13,3,"Not Specified, Student Loan, and Not Specified",24,11,380.26,Yes
4677,2022-01-12,39,4569.54,3,6,20,2,"Student Loan, and Student Loan",20,16,197.09,Yes
4647,2022-01-12,29,1761.9825,7,7,21,7,"Credit-Builder Loan, Auto Loan, Payday Loan, Home Equity Loan, Mortgage Loan, Personal Loan, and Debt Consolidation Loan",54,16,1901.5,Yes
4675,2022-01-12,22,1736.0199139745048,3,4,14,5,"Payday Loan, Auto Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",14,9,677.77,Yes
4673,2022-01-12,48,1226.7425,3,6,20,3,"Credit-Builder Loan, Mortgage Loan, and Credit-Builder Loan",13,22,587.67,No
4672,2022-01-12,20,3418.24,6,4,12,1,Not Specified,17,14,1288.94,No
4670,2022-01-12,36,1350.135,6,9,17,4,"Student Loan, Debt Consolidation Loan, Personal Loan, and Home Equity Loan",36,8,1742.35,Yes
4669,2022-01-12,24,3304.807426870326,2,4,4,4,"Home Equity Loan, Student Loan, Personal Loan, and Auto Loan",18,12,214.11,No
4668,2022-01-12,33,949.8295833333332,8,4,5,7,"Personal Loan, Mortgage Loan, Mortgage Loan, Not Specified, Auto Loan, Not Specified, and Credit-Builder Loan",20,16,1711.1,Yes
4674,2022-01-12,25,3840.7125,4,7,2,4,"Home Equity Loan, Debt Consolidation Loan, Home Equity Loan, and Credit-Builder Loan",7,1,441.24,No
4607,2022-01-12,35,2008.4891666666665,4,5,7,4,"Payday Loan, Debt Consolidation Loan, Auto Loan, and Student Loan",28,15,1290.06,Yes
4646,2022-01-12,45,3221.851666666667,5,5,11,0,No Loan,10,7,1243.45,No
4644,2022-01-12,39,10202.866666666669,5,4,11,1,Payday Loan,4,4,1037.85,No
4623,2022-01-12,27,6439.56,8,6,21,9,"Auto Loan, Debt Consolidation Loan, Student Loan, Personal Loan, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, and Mortgage Loan",37,23,3773.63,Yes
4622,2022-01-12,39,828.8320833333335,7,5,13,1,Not Specified,11,15,803.44,No
4620,2022-01-12,28,532.1195833333334,8,9,24,2,"Personal Loan, and Personal Loan",43,11,1272.77,Yes
4619,2022-01-12,23,5836.96,7,6,10,0,No Loan,22,13,369.7,Yes
4618,2022-01-12,28,2380.3258333333333,3,5,8,2,"Mortgage Loan, and Not Specified",17,4,309.61,No
4617,2022-01-12,32,4595.75,7,9,24,7,"Not Specified, Debt Consolidation Loan, Auto Loan, Auto Loan, Student Loan, Student Loan, and Not Specified",41,19,2578.67,Yes
4616,2022-01-12,20,1400.3691666666666,4,4,16,4,"Home Equity Loan, Home Equity Loan, Student Loan, and Not Specified",21,19,1370.52,Yes
4613,2022-01-12,40,3046.3,5,3,9,4,"Auto Loan, Personal Loan, Auto Loan, and Personal Loan",29,19,171.98,Yes
4612,2022-01-12,24,1067.1733333333332,8,7,11,3,"Mortgage Loan, Payday Loan, and Home Equity Loan",14,12,550.98,Yes
4610,2022-01-12,32,4479.4875,7,6,23,2,"Payday Loan, and Not Specified",42,23,2352.38,Yes
4609,2022-01-12,40,5884.905,7,4,12,5,"Not Specified, Mortgage Loan, Not Specified, Student Loan, and Student Loan",17,15,965.14,Yes
4624,2022-01-12,43,4112.47688987567,8,6,20,6,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Not Specified, and Not Specified",58,20,2218.45,Yes
4625,2022-01-12,43,8165.975,3,7,9,4,"Personal Loan, Payday Loan, Auto Loan, and Auto Loan",0,12,24.1,No
4626,2022-01-12,30,5081.536666666667,7,7,26,7,"Debt Consolidation Loan, Not Specified, Home Equity Loan, Payday Loan, Student Loan, Student Loan, and Student Loan",41,20,1432.13,Yes
4642,2022-01-12,52,3632.265,3,4,10,1,Debt Consolidation Loan,19,7,795.49,No
4640,2022-01-12,47,3484.488333333333,6,5,5,2,"Debt Consolidation Loan, and Student Loan",26,15,1365.29,Yes
4639,2022-01-12,24,6694.920000000001,5,4,11,1,Payday Loan,10,10,1413.55,No
4645,2022-01-12,42,3973.535,8,6,17,9,"Mortgage Loan, Student Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Mortgage Loan, and Not Specified",46,19,3011.03,Yes
4636,2022-01-12,46,8657.41,3,3,5,3,"Student Loan, Mortgage Loan, and Home Equity Loan",10,15,122.31,Yes
4634,2022-01-12,55,2509.505833333333,7,3,12,2,"Debt Consolidation Loan, and Not Specified",22,8,696.57,No
4633,2022-01-12,35,11352.29,3,6,11,4,"Auto Loan, Student Loan, Mortgage Loan, and Mortgage Loan",19,1,1486.38,No
4632,2022-01-12,18,1038.1258333333333,3,7,12,4,"Home Equity Loan, Not Specified, Personal Loan, and Personal Loan",20,21,1179.95,Yes
4631,2022-01-12,20,2536.154636727495,3,7,13,1,Mortgage Loan,5,20,1072.28,Yes
4630,2022-01-12,27,3020.285,6,5,15,3,"Not Specified, Student Loan, and Home Equity Loan",7,19,139.77,Yes
4629,2022-01-12,26,2868.498333333333,6,8,23,9,"Payday Loan, Auto Loan, Auto Loan, Personal Loan, Not Specified, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, and Student Loan",43,21,4679.1,Yes
4635,2022-01-12,19,1048.3675,9,9,16,9,"Credit-Builder Loan, Not Specified, Credit-Builder Loan, Payday Loan, Credit-Builder Loan, Mortgage Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",58,18,4319.35,Yes
4683,2022-01-12,20,3742.1416666666655,0,6,4,3,"Payday Loan, Debt Consolidation Loan, and Student Loan",8,3,1391.5,No
4529,2022-01-12,26,2893.730833333333,4,5,16,2,"Payday Loan, and Student Loan",9,17,1172.87,No
4527,2022-01-12,30,1536.5566666666666,10,5,18,6,"Home Equity Loan, Student Loan, Home Equity Loan, Payday Loan, Student Loan, and Credit-Builder Loan",55,26,2635.48,Yes
4428,2022-01-12,39,5752.076666666668,9,8,18,7,"Not Specified, Student Loan, Student Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, and Student Loan",48,16,4648.0,Yes
4427,2022-01-12,31,11446.26,7,7,12,3,"Student Loan, Not Specified, and Debt Consolidation Loan",21,20,1032.13,Yes
4425,2022-01-12,39,1411.7025,10,5,17,7,"Personal Loan, Not Specified, Home Equity Loan, Personal Loan, Mortgage Loan, Student Loan, and Payday Loan",29,18,3460.0,Yes
4422,2022-01-12,44,8853.5575,5,7,5,3,"Mortgage Loan, Debt Consolidation Loan, and Personal Loan",17,13,555.27,Yes
4421,2022-01-12,42,2332.3826261533604,4,5,7,3,"Credit-Builder Loan, Student Loan, and Not Specified",22,16,776.31,No
4420,2022-01-12,35,1887.2558333333327,5,6,20,4,"Personal Loan, Mortgage Loan, Personal Loan, and Credit-Builder Loan",44,24,1538.98,Yes
4419,2022-01-12,32,4932.625,5,4,30,7,"Student Loan, Personal Loan, Mortgage Loan, Not Specified, Payday Loan, Personal Loan, and Debt Consolidation Loan",21,9,1319.74,Yes
4418,2022-01-12,30,1228.5816666666667,10,7,16,9,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, Payday Loan, Payday Loan, Not Specified, and Auto Loan",21,18,1874.48,Yes
4417,2022-01-12,25,2650.7191666666668,3,6,9,1,Mortgage Loan,10,17,729.74,Yes
4415,2022-01-12,22,2500.68,8,7,22,9,"Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Personal Loan, Personal Loan, and Not Specified",23,19,1721.83,Yes
4414,2022-01-12,39,2300.593333333333,4,7,13,0,No Loan,18,13,329.28,Yes
4429,2022-01-12,43,1403.87,8,3,13,1,Mortgage Loan,15,11,908.52,Yes
4431,2022-01-12,44,1382.95875,4,6,11,1,Mortgage Loan,29,17,961.19,No
4432,2022-01-12,42,9865.406666666668,8,6,9,1,Auto Loan,18,16,1097.71,Yes
4448,2022-01-12,29,3685.59,3,3,13,2,"Debt Consolidation Loan, and Credit-Builder Loan",28,13,1204.07,Yes
4447,2022-01-12,46,2893.8783333333336,3,6,9,4,"Not Specified, Auto Loan, Debt Consolidation Loan, and Not Specified",20,14,1149.65,Yes
4446,2022-01-12,46,1704.1079166666666,5,3,9,3,"Student Loan, Payday Loan, and Debt Consolidation Loan",14,6,858.09,No
4445,2022-01-12,55,8206.07,1,3,6,2,"Auto Loan, and Mortgage Loan",15,4,324.1,No
4444,2022-01-12,47,1219.5775,5,6,11,1,Payday Loan,15,0,195.48,No
4443,2022-01-12,41,3628.716666666666,4,3,6,2,"Student Loan, and Not Specified",2,8,1181.27,No
4442,2022-01-12,35,6388.3325,7,6,15,2,"Auto Loan, and Debt Consolidation Loan",29,15,451.63,No
4413,2022-01-12,53,6391.8725,5,5,20,0,No Loan,10,11,976.47,Yes
4439,2022-01-12,29,3855.955,6,7,12,7,"Mortgage Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, Auto Loan, Payday Loan, and Payday Loan",29,12,1685.8,Yes
4438,2022-01-12,41,9668.5625,5,4,8,0,No Loan,14,1,399.84,No
4437,2022-01-12,38,393.1591666666667,5,7,12,6,"Personal Loan, Credit-Builder Loan, Home Equity Loan, Payday Loan, Personal Loan, and Not Specified",28,14,908.02,Yes
4436,2022-01-12,38,6553.696666666668,0,4,4,4,"Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, and Student Loan",10,5,426.54,No
4435,2022-01-12,53,2904.0825,5,4,5,0,No Loan,2,4,209.22,No
4434,2022-01-12,52,12574.940065472232,1,5,9,3,"Payday Loan, Auto Loan, and Debt Consolidation Loan",3,2,393.01,No
4433,2022-01-12,34,6605.350646111833,4,6,2,0,No Loan,15,7,575.68,No
4440,2022-01-12,33,1146.6226778269167,3,6,10,0,No Loan,1,9,159.31,No
4449,2022-01-12,27,2960.666666666666,9,6,22,9,"Payday Loan, Home Equity Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Auto Loan, Home Equity Loan, Personal Loan, and Mortgage Loan",35,17,4161.42,Yes
4412,2022-01-12,24,645.6304166666667,6,4,6,2,"Credit-Builder Loan, and Auto Loan",12,16,1270.65,Yes
4410,2022-01-12,27,8771.056666666665,7,7,12,0,No Loan,30,10,1036.4,Yes
4389,2022-01-12,30,7794.16,6,7,18,2,"Mortgage Loan, and Payday Loan",6,11,1110.09,Yes
4387,2022-01-12,19,4939.5233333333335,2,4,1,4,"Auto Loan, Student Loan, Home Equity Loan, and Student Loan",4,4,395.15,No
4386,2022-01-12,54,1791.262083333333,1,6,8,1,Auto Loan,6,12,90.3,No
4385,2022-01-12,40,3884.06,8,7,14,7,"Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Payday Loan, Debt Consolidation Loan, and Not Specified",27,8,214.72,Yes
4383,2022-01-12,29,2474.6783333333333,3,5,16,2,"Auto Loan, and Mortgage Loan",7,8,1288.66,Yes
4382,2022-01-12,35,2749.295,4,6,18,7,"Auto Loan, Student Loan, Mortgage Loan, Mortgage Loan, Student Loan, Student Loan, and Mortgage Loan",19,18,246.06,Yes
4381,2022-01-12,44,4961.586666666667,9,10,28,6,"Payday Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, Home Equity Loan, and Credit-Builder Loan",29,16,3339.7,Yes
4380,2022-01-12,29,4255.29,10,5,26,9,"Home Equity Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, Home Equity Loan, and Personal Loan",36,21,2913.93,Yes
4379,2022-01-12,30,2286.3575,3,6,10,4,"Personal Loan, Student Loan, Personal Loan, and Home Equity Loan",10,16,1410.84,Yes
4378,2022-01-12,47,10750.6875,5,3,7,1,Credit-Builder Loan,6,5,1077.66,No
4376,2022-01-12,23,911.96375,5,10,13,5,"Student Loan, Not Specified, Not Specified, Auto Loan, and Auto Loan",8,16,2659.39,Yes
4391,2022-01-12,20,4115.933389258325,5,7,15,0,No Loan,31,20,164.38,No
4392,2022-01-12,21,10448.3025,3,5,6,1,Credit-Builder Loan,3,7,853.94,No
4393,2022-01-12,23,1488.32,7,4,11,2,"Payday Loan, and Home Equity Loan",15,18,537.64,Yes
4409,2022-01-12,18,592.4237499999998,6,6,22,5,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, and Mortgage Loan",50,19,1821.76,Yes
4407,2022-01-12,45,621.8220833333334,7,9,27,4,"Home Equity Loan, Not Specified, Home Equity Loan, and Debt Consolidation Loan",28,18,2196.35,Yes
4404,2022-01-12,35,6655.287500000001,6,5,12,2,"Credit-Builder Loan, and Home Equity Loan",12,20,667.13,Yes
4403,2022-01-12,31,568.9025,8,3,6,4,"Home Equity Loan, Not Specified, Not Specified, and Debt Consolidation Loan",28,14,0.95,Yes
4411,2022-01-12,28,3180.7175,2,3,2,2,"Debt Consolidation Loan, and Payday Loan",12,3,241.07,No
4402,2022-01-12,44,554.13375,8,7,23,5,"Debt Consolidation Loan, Payday Loan, Debt Consolidation Loan, Auto Loan, and Payday Loan",45,22,1334.09,Yes
4399,2022-01-12,38,783.8020684145392,8,7,20,8,"Student Loan, Home Equity Loan, Payday Loan, Credit-Builder Loan, Not Specified, Auto Loan, Payday Loan, and Home Equity Loan",27,20,2573.1,Yes
4398,2022-01-12,43,2867.0516666666667,4,7,4,0,No Loan,5,9,442.63,No
4397,2022-01-12,49,2397.9483333333333,6,3,14,0,No Loan,13,17,990.39,No
4396,2022-01-12,18,1645.1866666666667,7,6,13,4,"Debt Consolidation Loan, Mortgage Loan, Payday Loan, and Credit-Builder Loan",22,13,1373.49,Yes
4401,2022-01-12,27,1176.5575,8,7,16,7,"Debt Consolidation Loan, Payday Loan, Mortgage Loan, Credit-Builder Loan, Student Loan, Credit-Builder Loan, and Mortgage Loan",24,10,1975.78,Yes
4528,2022-01-12,40,2873.380833333333,3,4,9,2,"Debt Consolidation Loan, and Personal Loan",14,0,1109.18,No
4450,2022-01-12,23,3852.736666666666,4,6,5,1,Not Specified,6,6,1389.9,No
4452,2022-01-12,46,2983.8216666666667,7,10,13,6,"Personal Loan, Student Loan, Debt Consolidation Loan, Payday Loan, Payday Loan, and Mortgage Loan",18,21,1950.21,Yes
4505,2022-01-12,30,1026.9879166666667,7,3,3,2,"Auto Loan, and Debt Consolidation Loan",6,8,453.75,No
4504,2022-01-12,29,732.0883333333335,9,5,22,7,"Debt Consolidation Loan, Not Specified, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, and Home Equity Loan",56,18,3320.52,Yes
4503,2022-01-12,25,3068.661666666667,7,5,26,6,"Auto Loan, Student Loan, Not Specified, Home Equity Loan, Auto Loan, and Debt Consolidation Loan",27,19,1914.22,Yes
4501,2022-01-12,26,13102.045569038868,3,3,12,3,"Personal Loan, Not Specified, and Mortgage Loan",7,6,1079.59,No
4500,2022-01-12,34,3652.850833333333,0,7,4,2,"Credit-Builder Loan, and Home Equity Loan",8,7,1174.56,No
4499,2022-01-12,19,10003.996666666668,6,6,17,2,"Personal Loan, and Student Loan",12,13,478.02,No
4498,2022-01-12,42,2867.6487957909944,4,4,4,4,"Mortgage Loan, Student Loan, Mortgage Loan, and Auto Loan",4,2,758.31,No
4497,2022-01-12,40,6962.045000000001,0,5,7,3,"Personal Loan, Mortgage Loan, and Not Specified",8,8,934.62,No
4496,2022-01-12,42,2974.4,10,6,13,2,"Personal Loan, and Personal Loan",29,16,2057.3,Yes
4495,2022-01-12,30,3511.476666666667,4,5,11,1,Mortgage Loan,10,3,107.29,No
4494,2022-01-12,25,1315.5608333333332,8,3,10,4,"Auto Loan, Home Equity Loan, Credit-Builder Loan, and Credit-Builder Loan",21,7,1527.78,Yes
4493,2022-01-12,55,4908.011666666666,5,3,6,4,"Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Payday Loan",26,19,147.64,No
4492,2022-01-12,34,2388.813333333333,5,2,3,0,No Loan,2,7,1277.7,No
4507,2022-01-12,45,7161.0233333333335,1,3,3,1,Personal Loan,15,1,445.77,No
4508,2022-01-12,44,3249.241666666667,7,8,27,6,"Mortgage Loan, Home Equity Loan, Auto Loan, Not Specified, Not Specified, and Debt Consolidation Loan",43,21,2334.29,Yes
4509,2022-01-12,18,5296.5525,4,6,15,2,"Debt Consolidation Loan, and Mortgage Loan",8,13,570.58,Yes
4510,2022-01-12,21,1202.0866666666668,5,4,7,2,"Mortgage Loan, and Home Equity Loan",20,7,446.31,No
4526,2022-01-12,47,8051.69,4,6,6,4,"Not Specified, Student Loan, Home Equity Loan, and Student Loan",12,18,743.69,No
4525,2022-01-12,34,13332.660000000002,5,6,3,2,"Credit-Builder Loan, and Student Loan",1,5,377.68,No
4523,2022-01-12,26,1240.1674999999998,7,7,24,2,"Not Specified, and Credit-Builder Loan",20,11,2577.29,Yes
4521,2022-01-12,33,2769.36,3,5,10,4,"Home Equity Loan, Personal Loan, Credit-Builder Loan, and Credit-Builder Loan",29,6,1166.23,No
4519,2022-01-12,34,4167.3325,7,6,25,3,"Payday Loan, Not Specified, and Personal Loan",53,19,2646.39,Yes
4517,2022-01-12,41,2522.1495113709484,5,5,5,3,"Personal Loan, Mortgage Loan, and Personal Loan",9,7,388.92,No
4516,2022-01-12,28,1523.6333333333332,5,4,19,4,"Debt Consolidation Loan, Not Specified, Home Equity Loan, and Auto Loan",13,16,730.66,Yes
4515,2022-01-12,21,3267.9283333333333,10,6,17,5,"Mortgage Loan, Mortgage Loan, Payday Loan, Auto Loan, and Payday Loan",34,18,4857.87,Yes
4514,2022-01-12,24,14415.33,3,4,6,4,"Student Loan, Credit-Builder Loan, Home Equity Loan, and Debt Consolidation Loan",10,2,1076.56,No
4512,2022-01-12,33,2100.1296862378267,7,7,25,7,"Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Personal Loan, Home Equity Loan, and Personal Loan",52,18,1784.66,Yes
4451,2022-01-12,19,608.0616666666666,5,4,6,3,"Debt Consolidation Loan, Not Specified, and Mortgage Loan",19,9,820.75,No
4488,2022-01-12,44,5665.553333333332,7,5,22,5,"Home Equity Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, and Payday Loan",36,20,2080.18,Yes
4466,2022-01-12,44,6587.546666666666,4,3,7,3,"Auto Loan, Personal Loan, and Personal Loan",13,5,88.98,No
4465,2022-01-12,40,3151.1983333333333,6,7,22,5,"Mortgage Loan, Payday Loan, Mortgage Loan, Auto Loan, and Auto Loan",18,22,1444.91,Yes
4464,2022-01-12,50,10026.133333333331,5,1,9,3,"Payday Loan, Debt Consolidation Loan, and Auto Loan",6,4,1446.83,No
4463,2022-01-12,44,842.3276364377913,7,7,22,5,"Auto Loan, Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, and Credit-Builder Loan",12,13,2419.86,Yes
